userID	age	gender	movieID	name	year	genre1	genre2	genre3
157	25	M	1284	"Big Sleep, The "	1946	Film-Noir	Mystery	
157	25	M	1286	Somewhere in Time 	1980	Drama	Romance	
157	25	M	753	"Month by the Lake, A "	1995	Comedy	Drama	
157	25	M	3030	Yojimbo 	1961	Comedy	Drama	Western
157	25	M	2236	Simon Birch 	1998	Drama		
157	25	M	902	Breakfast at Tiffany's 	1961	Drama	Romance	
157	25	M	1292	Being There 	1979	Comedy		
157	25	M	908	North by Northwest 	1959	Drama	Thriller	
157	25	M	764	Heavy 	1995	Drama	Romance	
157	25	M	765	Jack 	1996	Comedy	Drama	
157	25	M	767	"Grass Harp, The "	1995	Drama		
157	25	M	3045	Peter's Friends 	1992	Comedy	Drama	
157	25	M	1442	Prefontaine 	1997	Drama		
157	25	M	911	Charade 	1963	Comedy	Romance	Thriller
157	25	M	778	Trainspotting 	1996	Drama		
157	25	M	2250	Men Don't Leave 	1990	Drama		
157	25	M	3252	Scent of a Woman 	1992	Drama		
157	25	M	2455	"Fly, The "	1986	Horror	Sci-Fi	
157	25	M	235	Ed Wood 	1994	Comedy	Drama	
157	25	M	260	Star Wars: Episode IV - A New Hope 	1977	Action	Adventure	Sci-Fi
157	25	M	3654	"Guns of Navarone, The "	1961	Action	Drama	War
157	25	M	1129	Escape from New York 	1981	Action	Adventure	Thriller
157	25	M	480	Jurassic Park 	1993	Action	Adventure	Sci-Fi
157	25	M	1193	One Flew Over the Cuckoo's Nest 	1975	Drama		
157	25	M	661	James and the Giant Peach 	1996	Animation	Children's	Musical
157	25	M	1357	Shine 	1996	Drama	Romance	
157	25	M	1380	Grease 	1978	Comedy	Musical	Romance
157	25	M	1393	Jerry Maguire 	1996	Drama	Romance	
157	25	M	2520	Airport 	1970	Drama		
157	25	M	2527	Westworld 	1973	Action	Sci-Fi	Western
157	25	M	1727	"Horse Whisperer, The "	1998	Drama		
157	25	M	2532	Conquest of the Planet of the Apes 	1972	Action	Sci-Fi	
157	25	M	3510	Frequency 	2000	Drama	Thriller	
157	25	M	1916	Buffalo 66 	1998	Action	Comedy	Drama
157	25	M	3386	JFK 	1991	Drama	Mystery	
157	25	M	3534	28 Days 	2000	Comedy		
157	25	M	3555	U-571 	2000	Action	Thriller	
157	25	M	1952	Midnight Cowboy 	1969	Drama		
157	25	M	21	Get Shorty 	1995	Action	Comedy	Drama
157	25	M	3702	Mad Max 	1979	Action	Sci-Fi	
157	25	M	3578	Gladiator 	2000	Action	Drama	
157	25	M	45	To Die For 	1995	Comedy	Drama	
157	25	M	372	Reality Bites 	1994	Comedy	Drama	
157	25	M	2791	Airplane! 	1980	Comedy		
157	25	M	2943	Indochine 	1992	Drama	Romance	
157	25	M	534	Shadowlands 	1993	Drama	Romance	
157	25	M	86	White Squall 	1996	Adventure	Drama	
3308	25	M	6	Heat 	1995	Action	Crime	Thriller
3308	25	M	2278	Ronin 	1998	Action	Crime	Thriller
751	25	M	1911	Doctor Dolittle 	1998	Comedy		
751	25	M	2759	Dick 	1999	Comedy		
783	18	M	2072	"'burbs, The "	1989	Comedy		
783	18	M	1416	Evita 	1996	Drama	Musical	
783	18	M	762	Striptease 	1996	Comedy	Crime	
783	18	M	2431	Patch Adams 	1998	Comedy	Drama	
783	18	M	3252	Scent of a Woman 	1992	Drama		
783	18	M	1805	Wild Things 	1998	Drama	Mystery	Thriller
783	18	M	216	Billy Madison 	1995	Comedy		
783	18	M	485	Last Action Hero 	1993	Action	Comedy	
783	18	M	1357	Shine 	1996	Drama	Romance	
783	18	M	1380	Grease 	1978	Comedy	Musical	Romance
783	18	M	2378	Police Academy 	1984	Comedy		
783	18	M	2539	Analyze This 	1999	Comedy		
783	18	M	3386	JFK 	1991	Drama	Mystery	
783	18	M	2926	Hairspray 	1988	Comedy	Drama	
783	18	M	372	Reality Bites 	1994	Comedy	Drama	
783	18	M	2792	Airplane II: The Sequel 	1982	Comedy		
2332	50	M	1256	Duck Soup 	1933	Comedy	War	
2332	50	M	1279	Night on Earth 	1991	Comedy	Drama	
2332	50	M	2414	Young Sherlock Holmes 	1985	Action	Adventure	Mystery
2332	50	M	953	It's a Wonderful Life 	1946	Drama		
2332	50	M	3424	Do the Right Thing 	1989	Comedy	Drama	
2332	50	M	2819	Three Days of the Condor 	1975	Thriller		
2332	50	M	3654	"Guns of Navarone, The "	1961	Action	Drama	War
2332	50	M	661	James and the Giant Peach 	1996	Animation	Children's	Musical
2332	50	M	2313	"Elephant Man, The "	1980	Drama		
2332	50	M	2539	Analyze This 	1999	Comedy		
2332	50	M	1594	In the Company of Men 	1997	Drama		
2332	50	M	1952	Midnight Cowboy 	1969	Drama		
2332	50	M	1228	Raging Bull 	1980	Drama		
2332	50	M	1099	"Christmas Carol, A "	1938	Drama		
2005	25	M	2987	Who Framed Roger Rabbit? 	1988	Adventure	Animation	Film-Noir
2005	25	M	2989	For Your Eyes Only 	1981	Action		
2005	25	M	2050	Herbie Goes Bananas 	1980	Adventure	Children's	Comedy
2005	25	M	2051	Herbie Goes to Monte Carlo 	1977	Adventure	Children's	Comedy
2005	25	M	3937	Runaway 	1984	Sci-Fi	Thriller	
2005	25	M	3791	Footloose 	1984	Drama		
2005	25	M	2052	Hocus Pocus 	1993	Children's	Comedy	
2005	25	M	3792	Duel in the Sun 	1946	Western		
2005	25	M	2990	Licence to Kill 	1989	Action		
2005	25	M	2053	"Honey, I Blew Up the Kid "	1992	Children's	Comedy	Sci-Fi
2005	25	M	3793	X-Men 	2000	Action	Sci-Fi	
2005	25	M	2054	"Honey, I Shrunk the Kids "	1989	Adventure	Comedy	Fantasy
2005	25	M	3794	Chuck & Buck 	2000	Comedy	Drama	
2005	25	M	3798	What Lies Beneath 	2000	Thriller		
2005	25	M	2059	"Parent Trap, The "	1998	Children's	Drama	
2005	25	M	1257	Better Off Dead... 	1985	Comedy		
2005	25	M	724	"Craft, The "	1996	Drama	Horror	
2005	25	M	3799	Pokemon the Movie 2000 	2000	Animation	Children's	
2005	25	M	2997	Being John Malkovich 	1999	Comedy		
2005	25	M	1258	"Shining, The "	1980	Horror		
2005	25	M	1259	Stand by Me 	1986	Adventure	Comedy	Drama
2005	25	M	581	"Celluloid Closet, The "	1995	Documentary		
2005	25	M	585	"Brady Bunch Movie, The "	1995	Comedy		
2005	25	M	586	Home Alone 	1990	Children's	Comedy	
2005	25	M	587	Ghost 	1990	Comedy	Romance	Thriller
2005	25	M	588	Aladdin 	1992	Children's	Comedy	Musical
2005	25	M	589	Terminator 2: Judgment Day 	1991	Action	Sci-Fi	Thriller
2005	25	M	3000	"Princess Mononoke, The (Mononoke Hime) "	1997	Action	Adventure	Animation
2005	25	M	1	Toy Story 	1995	Animation	Children's	Comedy
2005	25	M	2	Jumanji 	1995	Adventure	Children's	Fantasy
2005	25	M	4	Waiting to Exhale 	1995	Comedy	Drama	
2005	25	M	3006	"Insider, The "	1999	Drama		
2005	25	M	3948	Meet the Parents 	2000	Comedy		
2005	25	M	1407	Scream 	1996	Horror	Thriller	
2005	25	M	3949	Requiem for a Dream 	2000	Drama		
2005	25	M	1408	"Last of the Mohicans, The "	1992	Action	Romance	War
2005	25	M	2065	"Purple Rose of Cairo, The "	1985	Comedy	Drama	Romance
2005	25	M	1409	Michael 	1996	Comedy	Romance	
2005	25	M	1265	Groundhog Day 	1993	Comedy	Romance	
2005	25	M	1266	Unforgiven 	1992	Western		
2005	25	M	733	"Rock, The "	1996	Action	Adventure	Thriller
2005	25	M	2069	"Trip to Bountiful, The "	1985	Drama		
2005	25	M	1269	Arsenic and Old Lace 	1944	Comedy	Mystery	Thriller
2005	25	M	590	Dances with Wolves 	1990	Adventure	Drama	Western
2005	25	M	736	Twister 	1996	Action	Adventure	Romance
2005	25	M	592	Batman 	1989	Adventure	Crime	Drama
2005	25	M	593	"Silence of the Lambs, The "	1991	Drama	Thriller	
2005	25	M	594	Snow White and the Seven Dwarfs 	1937	Animation	Children's	Musical
2005	25	M	597	Pretty Woman 	1990	Comedy	Romance	
2005	25	M	1416	Evita 	1996	Drama	Musical	
2005	25	M	1270	Back to the Future 	1985	Comedy	Sci-Fi	
2005	25	M	2080	Lady and the Tramp 	1955	Children's	Comedy	Romance
2005	25	M	2087	Peter Pan 	1953	Animation	Children's	Musical
2005	25	M	3039	Trading Places 	1983	Comedy		
2005	25	M	2091	Return from Witch Mountain 	1978	Children's	Sci-Fi	
2005	25	M	2096	Sleeping Beauty 	1959	Animation	Children's	Musical
2005	25	M	1294	M*A*S*H 	1970	Comedy	War	
2005	25	M	2245	Working Girl 	1988	Comedy	Drama	
2005	25	M	919	"Wizard of Oz, The "	1939	Adventure	Children's	Drama
2005	25	M	788	"Nutty Professor, The "	1996	Comedy	Romance	Sci-Fi
2005	25	M	1603	Mimic 	1997	Sci-Fi	Thriller	
2005	25	M	2406	Romancing the Stone 	1984	Action	Adventure	Romance
2005	25	M	2407	Cocoon 	1985	Comedy	Sci-Fi	
2005	25	M	2268	"Few Good Men, A "	1992	Crime	Drama	
2005	25	M	2413	Clue 	1985	Comedy	Mystery	
2005	25	M	2414	Young Sherlock Holmes 	1985	Action	Adventure	Mystery
2005	25	M	1617	L.A. Confidential 	1997	Crime	Mystery	Thriller
2005	25	M	2422	"Karate Kid III, The "	1989	Action	Adventure	Drama
2005	25	M	953	It's a Wonderful Life 	1946	Drama		
2005	25	M	3094	Maurice 	1987	Drama	Romance	
2005	25	M	3252	Scent of a Woman 	1992	Drama		
2005	25	M	2450	Howard the Duck 	1986	Adventure	Children's	Sci-Fi
2005	25	M	3253	Wayne's World 	1992	Comedy		
2005	25	M	2455	"Fly, The "	1986	Horror	Sci-Fi	
2005	25	M	1805	Wild Things 	1998	Drama	Mystery	Thriller
2005	25	M	3264	Buffy the Vampire Slayer 	1992	Comedy	Horror	
2005	25	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
2005	25	M	2496	Blast from the Past 	1999	Comedy	Romance	
2005	25	M	2642	Superman III 	1983	Action	Adventure	Sci-Fi
2005	25	M	235	Ed Wood 	1994	Comedy	Drama	
2005	25	M	2804	"Christmas Story, A "	1983	Comedy	Drama	
2005	25	M	260	Star Wars: Episode IV - A New Hope 	1977	Action	Adventure	Sci-Fi
2005	25	M	2683	Austin Powers: The Spy Who Shagged Me 	1999	Comedy		
2005	25	M	2690	"Ideal Husband, An "	1999	Comedy		
2005	25	M	1127	"Abyss, The "	1989	Action	Sci-Fi	Thriller
2005	25	M	1129	Escape from New York 	1981	Action	Adventure	Thriller
2005	25	M	3686	Flatliners 	1990	Thriller		
2005	25	M	3689	Porky's II: The Next Day 	1983	Comedy		
2005	25	M	3698	"Running Man, The "	1987	Action	Adventure	Sci-Fi
2005	25	M	480	Jurassic Park 	1993	Action	Adventure	Sci-Fi
2005	25	M	2105	Tron 	1982	Action	Adventure	Fantasy
2005	25	M	3863	"Cell, The "	2000	Sci-Fi	Thriller	
2005	25	M	661	James and the Giant Peach 	1996	Animation	Children's	Musical
2005	25	M	1196	Star Wars: Episode V - The Empire Strikes Back 	1980	Action	Adventure	Drama
2005	25	M	2311	2010	1984	Mystery	Sci-Fi	
2005	25	M	2313	"Elephant Man, The "	1980	Drama		
2005	25	M	1380	Grease 	1978	Comedy	Musical	Romance
2005	25	M	2329	American History X 	1998	Drama		
2005	25	M	1393	Jerry Maguire 	1996	Drama	Romance	
2005	25	M	1544	"Lost World: Jurassic Park, The "	1997	Action	Adventure	Thriller
2005	25	M	3159	Fantasia 2000 	1999	Animation	Children's	Musical
2005	25	M	2378	Police Academy 	1984	Comedy		
2005	25	M	2527	Westworld 	1973	Action	Sci-Fi	Western
2005	25	M	1727	"Horse Whisperer, The "	1998	Drama		
2005	25	M	2532	Conquest of the Planet of the Apes 	1972	Action	Sci-Fi	
2005	25	M	2539	Analyze This 	1999	Comedy		
2005	25	M	2396	Shakespeare in Love 	1998	Comedy	Romance	
2005	25	M	145	Bad Boys 	1995	Action		
2005	25	M	2706	American Pie 	1999	Comedy		
2005	25	M	3510	Frequency 	2000	Drama	Thriller	
2005	25	M	2710	"Blair Witch Project, The "	1999	Horror		
2005	25	M	1911	Doctor Dolittle 	1998	Comedy		
2005	25	M	3516	"Bell, Book and Candle "	1958	Comedy	Romance	
2005	25	M	2571	"Matrix, The "	1999	Action	Sci-Fi	Thriller
2005	25	M	160	Congo 	1995	Action	Mystery	Sci-Fi
2005	25	M	1777	"Wedding Singer, The "	1998	Comedy	Romance	
2005	25	M	1923	There's Something About Mary 	1998	Comedy		
2005	25	M	3386	JFK 	1991	Drama	Mystery	
2005	25	M	1784	As Good As It Gets 	1997	Comedy	Drama	
2005	25	M	1947	West Side Story 	1961	Musical	Romance	
2005	25	M	3552	Caddyshack 	1980	Comedy		
2005	25	M	3555	U-571 	2000	Action	Thriller	
2005	25	M	351	"Corrina, Corrina "	1994	Comedy	Drama	Romance
2005	25	M	353	"Crow, The "	1994	Action	Romance	Thriller
2005	25	M	1032	Alice in Wonderland 	1951	Animation	Children's	Musical
2005	25	M	3578	Gladiator 	2000	Action	Drama	
2005	25	M	47	Seven (Se7en) 	1995	Crime	Thriller	
2005	25	M	372	Reality Bites 	1994	Comedy	Drama	
2005	25	M	2791	Airplane! 	1980	Comedy		
2005	25	M	2792	Airplane II: The Sequel 	1982	Comedy		
2005	25	M	2797	Big 	1988	Comedy	Fantasy	
2005	25	M	2005	"Goonies, The "	1985	Adventure	Children's	Fantasy
2005	25	M	539	Sleepless in Seattle 	1993	Comedy	Romance	
2005	25	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi	
2005	25	M	1219	Psycho 	1960	Horror	Thriller	
2005	25	M	3763	F/X 	1986	Action	Crime	Thriller
2005	25	M	1081	Victor/Victoria 	1982	Comedy	Musical	
2005	25	M	1090	Platoon 	1986	Drama	War	
2005	25	M	1097	E.T. the Extra-Terrestrial 	1982	Drama	Fantasy	Sci-Fi
221	35	M	2287	Them! 	1954	Sci-Fi	Thriller	War
221	35	M	2313	"Elephant Man, The "	1980	Drama		
221	35	M	2366	King Kong 	1933	Action	Adventure	Horror
221	35	M	2949	Dr. No 	1962	Action		
221	35	M	1228	Raging Bull 	1980	Drama		
611	25	M	2759	Dick 	1999	Comedy		
4860	35	M	2096	Sleeping Beauty 	1959	Animation	Children's	Musical
4860	35	M	661	James and the Giant Peach 	1996	Animation	Children's	Musical
4100	25	M	720	Wallace & Gromit: The Best of Aardman Animation 	1996	Animation		
4100	25	M	2366	King Kong 	1933	Action	Adventure	Horror
1433	25	M	2058	"Negotiator, The "	1998	Action	Thriller	
1056	25	M	2412	Rocky V 	1990	Action	Drama	
1056	25	M	3159	Fantasia 2000 	1999	Animation	Children's	Musical
5273	25	M	3039	Trading Places 	1983	Comedy		
5273	25	M	1081	Victor/Victoria 	1982	Comedy	Musical	
4488	18	M	3863	"Cell, The "	2000	Sci-Fi	Thriller	
4772	25	F	737	Barb Wire 	1996	Action	Sci-Fi	
4772	25	F	1449	Waiting for Guffman 	1996	Comedy		
4772	25	F	2278	Ronin 	1998	Action	Crime	Thriller
4772	25	F	2282	Pecker 	1998	Comedy	Drama	
4772	25	F	1805	Wild Things 	1998	Drama	Mystery	Thriller
4772	25	F	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
4772	25	F	3686	Flatliners 	1990	Thriller		
4772	25	F	1380	Grease 	1978	Comedy	Musical	Romance
4772	25	F	2329	American History X 	1998	Drama		
4772	25	F	1916	Buffalo 66 	1998	Action	Comedy	Drama
4772	25	F	160	Congo 	1995	Action	Mystery	Sci-Fi
4772	25	F	353	"Crow, The "	1994	Action	Romance	Thriller
4772	25	F	376	"River Wild, The "	1994	Action	Thriller	
4772	25	F	707	Mulholland Falls 	1996	Crime	Film-Noir	Thriller
3716	56	M	1256	Duck Soup 	1933	Comedy	War	
5133	50	F	2091	Return from Witch Mountain 	1978	Children's	Sci-Fi	
5133	50	F	2642	Superman III 	1983	Action	Adventure	Sci-Fi
5133	50	F	2311	2010	1984	Mystery	Sci-Fi	
5133	50	F	534	Shadowlands 	1993	Drama	Romance	
1198	25	M	2096	Sleeping Beauty 	1959	Animation	Children's	Musical
1198	25	M	2245	Working Girl 	1988	Comedy	Drama	
1198	25	M	953	It's a Wonderful Life 	1946	Drama		
1198	25	M	3252	Scent of a Woman 	1992	Drama		
1198	25	M	1380	Grease 	1978	Comedy	Musical	Romance
1198	25	M	2596	SLC Punk! 	1998	Comedy	Drama	
1198	25	M	45	To Die For 	1995	Comedy	Drama	
1198	25	M	3763	F/X 	1986	Action	Crime	Thriller
3598	35	M	1249	Nikita (La Femme Nikita) 	1990	Thriller		
3598	35	M	720	Wallace & Gromit: The Best of Aardman Animation 	1996	Animation		
3598	35	M	3039	Trading Places 	1983	Comedy		
3598	35	M	2245	Working Girl 	1988	Comedy	Drama	
3598	35	M	3424	Do the Right Thing 	1989	Comedy	Drama	
3598	35	M	2859	Stop Making Sense 	1984	Documentary		
3598	35	M	2943	Indochine 	1992	Drama	Romance	
144	25	F	720	Wallace & Gromit: The Best of Aardman Animation 	1996	Animation		
144	25	F	2058	"Negotiator, The "	1998	Action	Thriller	
144	25	F	6	Heat 	1995	Action	Crime	Thriller
144	25	F	3039	Trading Places 	1983	Comedy		
144	25	F	2091	Return from Witch Mountain 	1978	Children's	Sci-Fi	
144	25	F	762	Striptease 	1996	Comedy	Crime	
144	25	F	2245	Working Girl 	1988	Comedy	Drama	
144	25	F	1449	Waiting for Guffman 	1996	Comedy		
144	25	F	1603	Mimic 	1997	Sci-Fi	Thriller	
144	25	F	2413	Clue 	1985	Comedy	Mystery	
144	25	F	2278	Ronin 	1998	Action	Crime	Thriller
144	25	F	953	It's a Wonderful Life 	1946	Drama		
144	25	F	3424	Do the Right Thing 	1989	Comedy	Drama	
144	25	F	1833	Mercury Rising 	1998	Action	Drama	Thriller
144	25	F	3461	Lord of the Flies 	1963	Adventure	Drama	Thriller
144	25	F	2859	Stop Making Sense 	1984	Documentary		
144	25	F	2879	Operation Condor (Feiying gaiwak) 	1990	Action	Adventure	Comedy
144	25	F	3686	Flatliners 	1990	Thriller		
144	25	F	475	In the Name of the Father 	1993	Drama		
144	25	F	3698	"Running Man, The "	1987	Action	Adventure	Sci-Fi
144	25	F	3863	"Cell, The "	2000	Sci-Fi	Thriller	
144	25	F	661	James and the Giant Peach 	1996	Animation	Children's	Musical
144	25	F	2313	"Elephant Man, The "	1980	Drama		
144	25	F	1380	Grease 	1978	Comedy	Musical	Romance
144	25	F	2329	American History X 	1998	Drama		
144	25	F	2527	Westworld 	1973	Action	Sci-Fi	Western
144	25	F	1594	In the Company of Men 	1997	Drama		
144	25	F	1916	Buffalo 66 	1998	Action	Comedy	Drama
144	25	F	160	Congo 	1995	Action	Mystery	Sci-Fi
144	25	F	3386	JFK 	1991	Drama	Mystery	
144	25	F	353	"Crow, The "	1994	Action	Romance	Thriller
144	25	F	45	To Die For 	1995	Comedy	Drama	
144	25	F	2792	Airplane II: The Sequel 	1982	Comedy		
144	25	F	2793	"American Werewolf in Paris, An "	1997	Comedy	Horror	
144	25	F	2949	Dr. No 	1962	Action		
144	25	F	2013	"Poseidon Adventure, The "	1972	Action	Adventure	
144	25	F	3763	F/X 	1986	Action	Crime	Thriller
4568	18	F	3039	Trading Places 	1983	Comedy		
4568	18	F	2378	Police Academy 	1984	Comedy		
4568	18	F	160	Congo 	1995	Action	Mystery	Sci-Fi
4568	18	F	3534	28 Days 	2000	Comedy		
4568	18	F	353	"Crow, The "	1994	Action	Romance	Thriller
4568	18	F	2005	"Goonies, The "	1985	Adventure	Children's	Fantasy
682	25	M	720	Wallace & Gromit: The Best of Aardman Animation 	1996	Animation		
682	25	M	2058	"Negotiator, The "	1998	Action	Thriller	
682	25	M	6	Heat 	1995	Action	Crime	Thriller
682	25	M	3039	Trading Places 	1983	Comedy		
682	25	M	2413	Clue 	1985	Comedy	Mystery	
682	25	M	2414	Young Sherlock Holmes 	1985	Action	Adventure	Mystery
682	25	M	2287	Them! 	1954	Sci-Fi	Thriller	War
682	25	M	1805	Wild Things 	1998	Drama	Mystery	Thriller
682	25	M	3424	Do the Right Thing 	1989	Comedy	Drama	
682	25	M	2863	"Hard Day's Night, A "	1964	Comedy	Musical	
682	25	M	1132	Manon of the Spring (Manon des sources) 	1986	Drama		
682	25	M	661	James and the Giant Peach 	1996	Animation	Children's	Musical
682	25	M	2311	2010	1984	Mystery	Sci-Fi	
682	25	M	2329	American History X 	1998	Drama		
682	25	M	2527	Westworld 	1973	Action	Sci-Fi	Western
682	25	M	3386	JFK 	1991	Drama	Mystery	
682	25	M	2949	Dr. No 	1962	Action		
682	25	M	3763	F/X 	1986	Action	Crime	Thriller
682	25	M	1228	Raging Bull 	1980	Drama		
1652	50	F	2245	Working Girl 	1988	Comedy	Drama	
1652	50	F	1449	Waiting for Guffman 	1996	Comedy		
1652	50	F	1132	Manon of the Spring (Manon des sources) 	1986	Drama		
1652	50	F	475	In the Name of the Father 	1993	Drama		
1652	50	F	351	"Corrina, Corrina "	1994	Comedy	Drama	Romance
1652	50	F	3763	F/X 	1986	Action	Crime	Thriller
1652	50	F	1081	Victor/Victoria 	1982	Comedy	Musical	
4486	18	M	720	Wallace & Gromit: The Best of Aardman Animation 	1996	Animation		
4486	18	M	1449	Waiting for Guffman 	1996	Comedy		
4486	18	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
4486	18	M	3698	"Running Man, The "	1987	Action	Adventure	Sci-Fi
4486	18	M	3156	Bicentennial Man 	1999	Comedy	Drama	Sci-Fi
4486	18	M	1916	Buffalo 66 	1998	Action	Comedy	Drama
4486	18	M	1952	Midnight Cowboy 	1969	Drama		
4486	18	M	2793	"American Werewolf in Paris, An "	1997	Comedy	Horror	
4486	18	M	2005	"Goonies, The "	1985	Adventure	Children's	Fantasy
2466	18	M	2058	"Negotiator, The "	1998	Action	Thriller	
2466	18	M	6	Heat 	1995	Action	Crime	Thriller
2466	18	M	2072	"'burbs, The "	1989	Comedy		
2466	18	M	3039	Trading Places 	1983	Comedy		
2466	18	M	2253	Toys 	1992	Action	Comedy	Fantasy
2466	18	M	1603	Mimic 	1997	Sci-Fi	Thriller	
2466	18	M	2413	Clue 	1985	Comedy	Mystery	
2466	18	M	2431	Patch Adams 	1998	Comedy	Drama	
2466	18	M	1494	"Sixth Man, The "	1997	Comedy		
2466	18	M	216	Billy Madison 	1995	Comedy		
2466	18	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
2466	18	M	1833	Mercury Rising 	1998	Action	Drama	Thriller
2466	18	M	2496	Blast from the Past 	1999	Comedy	Romance	
2466	18	M	3299	Hanging Up 	2000	Comedy	Drama	
2466	18	M	3461	Lord of the Flies 	1963	Adventure	Drama	Thriller
2466	18	M	3686	Flatliners 	1990	Thriller		
2466	18	M	485	Last Action Hero 	1993	Action	Comedy	
2466	18	M	3156	Bicentennial Man 	1999	Comedy	Drama	Sci-Fi
2466	18	M	1707	Home Alone 3 	1997	Children's	Comedy	
2466	18	M	2378	Police Academy 	1984	Comedy		
2466	18	M	2539	Analyze This 	1999	Comedy		
2466	18	M	1594	In the Company of Men 	1997	Drama		
2466	18	M	2567	EDtv 	1999	Comedy		
2466	18	M	160	Congo 	1995	Action	Mystery	Sci-Fi
2466	18	M	3534	28 Days 	2000	Comedy		
2466	18	M	2759	Dick 	1999	Comedy		
2466	18	M	351	"Corrina, Corrina "	1994	Comedy	Drama	Romance
2466	18	M	376	"River Wild, The "	1994	Action	Thriller	
2466	18	M	2792	Airplane II: The Sequel 	1982	Comedy		
2466	18	M	60	"Indian in the Cupboard, The "	1995	Adventure	Children's	Fantasy
2466	18	M	86	White Squall 	1996	Adventure	Drama	
2466	18	M	1228	Raging Bull 	1980	Drama		
5975	18	F	2431	Patch Adams 	1998	Comedy	Drama	
5975	18	F	216	Billy Madison 	1995	Comedy		
5975	18	F	372	Reality Bites 	1994	Comedy	Drama	
5964	35	M	1256	Duck Soup 	1933	Comedy	War	
5964	35	M	3039	Trading Places 	1983	Comedy		
5964	35	M	762	Striptease 	1996	Comedy	Crime	
5964	35	M	2245	Working Girl 	1988	Comedy	Drama	
5964	35	M	2253	Toys 	1992	Action	Comedy	Fantasy
5964	35	M	2278	Ronin 	1998	Action	Crime	Thriller
5964	35	M	2422	"Karate Kid III, The "	1989	Action	Adventure	Drama
5964	35	M	2287	Them! 	1954	Sci-Fi	Thriller	War
5964	35	M	3096	My Man Godfrey 	1957	Comedy		
5964	35	M	1805	Wild Things 	1998	Drama	Mystery	Thriller
5964	35	M	2690	"Ideal Husband, An "	1999	Comedy		
5964	35	M	3654	"Guns of Navarone, The "	1961	Action	Drama	War
5964	35	M	2863	"Hard Day's Night, A "	1964	Comedy	Musical	
5964	35	M	485	Last Action Hero 	1993	Action	Comedy	
5964	35	M	661	James and the Giant Peach 	1996	Animation	Children's	Musical
5964	35	M	2313	"Elephant Man, The "	1980	Drama		
5964	35	M	1380	Grease 	1978	Comedy	Musical	Romance
5964	35	M	2378	Police Academy 	1984	Comedy		
5964	35	M	2520	Airport 	1970	Drama		
5964	35	M	2539	Analyze This 	1999	Comedy		
5964	35	M	2793	"American Werewolf in Paris, An "	1997	Comedy	Horror	
5964	35	M	3763	F/X 	1986	Action	Crime	Thriller
5964	35	M	1081	Victor/Victoria 	1982	Comedy	Musical	
5964	35	M	1099	"Christmas Carol, A "	1938	Drama		
5964	35	M	1244	Manhattan 	1979	Comedy	Drama	Romance
4277	35	F	2013	"Poseidon Adventure, The "	1972	Action	Adventure	
1416	25	M	3159	Fantasia 2000 	1999	Animation	Children's	Musical
1416	25	M	2366	King Kong 	1933	Action	Adventure	Horror
2868	35	M	2282	Pecker 	1998	Comedy	Drama	
2868	35	M	3252	Scent of a Woman 	1992	Drama		
2868	35	M	3654	"Guns of Navarone, The "	1961	Action	Drama	War
2868	35	M	475	In the Name of the Father 	1993	Drama		
2868	35	M	2329	American History X 	1998	Drama		
2868	35	M	3386	JFK 	1991	Drama	Mystery	
2868	35	M	2596	SLC Punk! 	1998	Comedy	Drama	
2868	35	M	372	Reality Bites 	1994	Comedy	Drama	
4961	35	M	762	Striptease 	1996	Comedy	Crime	
4199	18	M	2279	Urban Legend 	1998	Horror	Thriller	
2298	25	M	720	Wallace & Gromit: The Best of Aardman Animation 	1996	Animation		
2298	25	M	6	Heat 	1995	Action	Crime	Thriller
2298	25	M	737	Barb Wire 	1996	Action	Sci-Fi	
2298	25	M	3039	Trading Places 	1983	Comedy		
2298	25	M	762	Striptease 	1996	Comedy	Crime	
2298	25	M	2245	Working Girl 	1988	Comedy	Drama	
2298	25	M	1449	Waiting for Guffman 	1996	Comedy		
2298	25	M	2253	Toys 	1992	Action	Comedy	Fantasy
2298	25	M	1603	Mimic 	1997	Sci-Fi	Thriller	
2298	25	M	2413	Clue 	1985	Comedy	Mystery	
2298	25	M	2278	Ronin 	1998	Action	Crime	Thriller
2298	25	M	2279	Urban Legend 	1998	Horror	Thriller	
2298	25	M	1805	Wild Things 	1998	Drama	Mystery	Thriller
2298	25	M	3264	Buffy the Vampire Slayer 	1992	Comedy	Horror	
2298	25	M	3422	She's Gotta Have It 	1986	Comedy	Romance	
2298	25	M	3424	Do the Right Thing 	1989	Comedy	Drama	
2298	25	M	216	Billy Madison 	1995	Comedy		
2298	25	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
2298	25	M	1833	Mercury Rising 	1998	Action	Drama	Thriller
2298	25	M	2496	Blast from the Past 	1999	Comedy	Romance	
2298	25	M	2859	Stop Making Sense 	1984	Documentary		
2298	25	M	2879	Operation Condor (Feiying gaiwak) 	1990	Action	Adventure	Comedy
2298	25	M	3686	Flatliners 	1990	Thriller		
